retailer_name,retailer_lat,retailer_long,retailer_category,ride_type,retailer_product_name,retailer_product_target_age,retailer_product_target_gender,retailer_product_discount
Sahba Akhtar Road - Karachi,24.9096,67.0724,,,,,,
Sabs The Salon - Talib-Ul-Mola Street - Gulshan-e-Iqbal - Karachi - Sindh,24.8795,67.0869,,,,,,
Crown Gardens - University Road - Gulistan-e-Johar - Karachi - Sindh,24.9352,67.1377,,,,,,
Saadat-e-Amroha Markaz - Gulberg - Karachi - Sindh,24.936,67.0673,,,,,,
Hospital Road - Karachi,24.9352,67.0748,,,,,,
The Patio - Block 4 - Clifton - Karachi,24.8062,67.0336,,,,,,
Blossom High School - Karachi,24.9035,67.0734,,,,,,
Denso Hall - Saddar Town - Karachi - Sindh,24.8534,67.0046,,,,,,
Rim Jhim Shopping Mall - Gulshan-e-Iqbal - Karachi - Sindh,24.9268,67.0952,,,,,,
Khayaban-e-Muslim - Karachi,24.7802,67.0547,,,,,,
Farah Model School - Nazimabad - Karachi - Sindh,24.9188,67.025,,,,,,
Taji Ghar - Near Italiano Pizza - Street No.1 - Punjab Colony - Karachi,24.8291,67.0434,,,,,,
Power House - Power House Roundabout - New Karachi - Karachi - Sindh,24.9861,67.0641,,,,,,
Nizam Uddin Aolia Road - Karachi,24.8617,67.0813,,,,,,
KFC - Bank Road - Clifton - Karachi,24.827,67.0271,,,,,,
Saba Avenue - Karachi,24.9093,67.0769,,,,,,
Malir Cantonment - Malir Cantonment - Karachi - Sindh,24.9029,67.1976,,,,,,
Saba Avenue - Karachi,24.9097,67.0771,,,,,,
Hasan Lodge - Shahrah-e-Pakistan - Federal B Area - Karachi - Sindh,24.9292,67.0674,,,,,,
Tabish Dehlavi Road - Karachi,24.9183,67.0303,,,,,,
Service Lane - Karachi,25.0056,67.0604,,,,,,
Saba Avenue - Karachi,24.9096,67.0771,,,,,,
Civic Center - University Road - Gulshan Town - Karachi,24.9001,67.0725,,,,,,
Kala Pull Road - Kala Pull Road - Karachi - Sindh,24.8489,67.0501,,,,,,
New Asia Jewellers - Gulberg - Karachi - Sindh,24.9192,67.0545,,,,,,
Mondelez Pakistan Ltd (Headoffice) - Kheyaban-e-Roomi - Clifton - Karachi - Sindh,24.827,67.0294,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8785,67.0639,,,,,,
Unnamed Road - Karachi,24.8352,67.1652,,,,,,
Abbasi Shaheed Road - Karachi,24.8593,67.0484,,,,,,
Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi,24.8299,67.0728,,,,,,
Saba Avenue - Karachi,24.9098,67.0773,,,,,,
Nazimabad Road Number 2 - Nazimabad Road Number 2 - Nazimabad - Karachi - Sindh,24.9044,67.0364,,,,,,
Dr. Essa Laboratory - Shahrah-e-Jahangir - Gulberg - Karachi - Sindh,24.926,67.0653,,,,,,
Al-Tijarah Centre - Shahrah-e-Faisal - Jamshed Town - Karachi - Sindh,24.8643,67.0746,,,,,,
Nishtar Park - Soldier Bazar - Karachi,24.8753,67.0329,,,,,,
Liaqatabad Flyover - Karachi,24.9188,67.0557,,,,,,
Kheyaban-e-Saadi - Karachi,24.8143,67.0207,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.8097,67.0709,,,,,,
Shahrah-e-Ghalib - Karachi,24.8171,67.0069,,,,,,
HOSHANG Road - Karachi,24.8438,67.0312,,,,,,
Sea Breeze Plaza - Shahrah-e-Faisal - Karachi - Sindh,24.8573,67.0441,,,,,,
Firdous Colony Post Office - Liaquatabad - Karachi - Sindh,24.8986,67.0307,,,,,,
Olympian Islahuddin Road - Karachi,24.9272,67.0978,,,,,,
esahulat - Suparco Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9386,67.1399,,,,,,
Shahrah-e-Pakistan - Karachi,24.9288,67.0662,,,,,,
KFC - Star City Shopping Mall - Garden Road - Saddar Town - Karachi,24.8638,67.0257,,,,,,
Lyari Expressway - Karachi,24.9318,67.0925,,,,,,
National Stadium Road - Karachi,24.9007,67.1137,,,,,,
Total Parco Petrol Pump - Shah Faisal Colony - Karachi - Sindh,24.8868,67.142,,,,,,
ahmed Chacha - Near Crystal Castle - Shahrah-Sher Shah Suri Road - 1st Street - Karachi,24.9503,67.0567,,,,,,
ahmed Chacha - Near Crystal Castle - Shahrah-Sher Shah Suri Road - 1st Street - Karachi,24.9505,67.0567,,,,,,
ghar - Near Shaheed Foundation Pakistan - Abajee Street - Federal B Area - Karachi - Sindh,24.9456,67.08,,,,,,
Sharah-e-Humayun - Karachi,24.9231,67.0483,,,,,,
esahulat - Suparco Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9387,67.1399,,,,,,
Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi,24.8294,67.073,,,,,,
R-214 - Sector 14-B - Shadman Town - Karachi,24.9628,67.0554,,,,,,
"Systems Limited, Karachi Office - Shaheed-e-Millat Road - Gulshan-e-Iqbal - Karachi - Sindh",24.8678,67.0831,,,,,,
Block A - SMCHS - Karachi,24.862,67.054,,,,,,
EFU Life Assurance Ltd H/O - Waja Abdul Sattar Mustikhan Road - Jamshed Town - Karachi - Sindh,24.8653,67.0702,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.8098,67.0708,,,,,,
Sughra Manzil - Nazimabad - Karachi - Sindh,24.9031,67.035,,,,,,
Shahrah-e-Usman - Karachi,24.9782,67.062,,,,,,
Arizona Grill - North Karachi - Karachi,24.9357,67.0407,,,,,,
Saba Avenue - Karachi,24.9052,67.0704,,,,,,
Papasitos Pizza Co. - Lane 1 - Defence Housing Authority - Karachi - Sindh,24.8099,67.0708,,,,,,
Shahrah-Sher Shah Suri Service Road North - Karachi,24.9416,67.0459,,,,,,
Silver Street - Karachi,24.8825,67.0298,,,,,,
Hasan Lodge - Shahrah-e-Pakistan - Federal B Area - Karachi - Sindh,24.9295,67.0672,,,,,,
President Apartments - Sunny Side Road - Saddar Town - Karachi - Sindh,24.8416,67.0349,,,,,,
"Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8301,67.0728,,,,,,
Nooree - Karachi,24.9411,67.04,,,,,,
"Home - Near Home - Block 1, Gulshan-e-Kaneez Fatima Society - Karachi - Sindh",24.9501,67.1113,,,,,,
Kutiyana Memon Academy - Gulberg - Karachi - Sindh,24.9192,67.0572,,,,,,
Popular Avenue - Karachi,24.8118,67.0687,,,,,,
National Bank of Pakistan - Awami Markaz - Shahrah-e-Faisal - - Karachi,24.8705,67.0902,,,,,,
Lyari Expressway - Karachi,24.9288,67.0832,,,,,,
Askari Bank - Mehran Heights - Clifton - Karachi,24.8299,67.0347,,,,,,
Lyari Expressway - Karachi,24.9289,67.0831,,,,,,
National Institute Of Cardiovascular Diseases - Karachi - Sindh,24.853,67.0415,,,,,,
Sweet Homes Road - Karachi,24.9062,67.1253,,,,,,
National Bank of Pakistan - 1st Street - DHA Phase 7 Ext - Karachi,24.8183,67.078,,,,,,
Talib-Ul-Mola Street - Karachi,24.8802,67.0867,,,,,,
K&N's Chicken Store - Soldier Bazaar - Jamshed Town - Karachi - Sindh,24.8762,67.0329,,,,,,
2K Bus Station - Karachi,24.9489,67.054,,,,,,
Rufi Green City - Jauhar Chowrangi Road - Gulistan-e-Johar - Karachi - Sindh,24.9086,67.1234,,,,,,
Saba Avenue - Karachi,24.9099,67.0773,,,,,,
Street 2 - Karachi,24.9432,67.0741,,,,,,
Dilkusha Forum - Tariq Road - Jamshed Town - Karachi - Sindh,24.8785,67.0641,,,,,,
Hijri Road - Karachi,24.9507,67.1125,,,,,,
R-214 - Sector 14-B - Shadman Town - Karachi,24.9628,67.0551,,,,,,
Pehlwan Goth Road - Karachi,24.9393,67.1596,,,,,,
Muhammadi Pan Shop - Korangi - Karachi - Sindh,24.8286,67.1192,,,,,,
United Bank Limited - State Life Building No.1 - I.I Chundrigar Road - Karachi,24.8493,67.0036,,,,,,
PAF Museum Road - Karachi,24.8704,67.0893,,,,,,
Home - Near home Near - Al-Rehman Grammar School - North Karachi Township - Karachi - Sindh,25.0033,67.0579,,,,,,
"Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8298,67.0732,,,,,,
Laal Kothi Bus stop - Karachi,24.8626,67.0706,,,,,,
Lyari Expressway - Karachi,24.9292,67.0843,,,,,,
Street 4 - Karachi,24.9392,67.0647,,,,,,
Hyperstar - Sea View Road - Karachi - Sindh,24.8017,67.0307,,,,,,
Kurta Gali Road - Karachi,24.8702,67.0606,,,,,,
Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi,24.8298,67.0733,,,,,,
Aga Khan III Road - Karachi,24.8795,67.0385,,,,,,
GHAR - Near HOME - Minto Pan Shop - North Nazimabad - Karachi - Sindh,24.9448,67.0413,,,,,,
6th Street North,24.9498,67.059,,,,,,
ghar - Near Shaheed Foundation Pakistan - Abajee Street - Federal B Area - Karachi - Sindh,24.9454,67.0799,,,,,,
Shahrah-e-Attar - Karachi,24.8083,67.0297,,,,,,
Shahrah-e-Usman - Karachi,24.9911,67.0655,,,,,,
Alkaram Studio - Bahadur Shah Zafar Road - Gulshan-e-Iqbal - Karachi - Sindh,24.8808,67.066,,,,,,
Malir cantt - Check Post No 5 - Karachi,24.9478,67.1828,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8787,67.0645,,,,,,
Cafe Zero Degree - Khayaban-e-Seher - Defence Housing Authority - Karachi - Sindh,24.7938,67.0489,,,,,,
Habib Cooperative Credit Society - Saddar Town - Karachi - Sindh,24.8599,67.0262,,,,,,
Karachi Eat - Frere Hall - Fatima Jinnah Road - Frere Hall - Karachi,24.8475,67.033,,,,,,
McDonalds - Dolmen Mall Tariq Road - Main Tariq Road - - Karachi,24.8767,67.0629,,,,,,
Morning Glory Academy - Gulshan-e-Iqbal - Karachi - Sindh,24.9475,67.1038,,,,,,
Nazrul Islam Road - Karachi,24.8703,67.0496,,,,,,
21st Commercial Street - DHA Phase II Extension - Karachi,24.8328,67.0686,,,,,,
Service Lane - Karachi,24.9037,67.0693,,,,,,
Fatima's Home - Sunny Side Rd - Karachi - Karachi,24.8453,67.0338,,,,,,
Imtiaz Super Market Bahadurabad - Gulshan-e-Iqbal - Karachi - Sindh,24.8831,67.0704,,,,,,
Home - Near home Near - Al-Rehman Grammar School - North Karachi Township - Karachi - Sindh,25.0033,67.0581,,,,,,
Seaview Service Road - Karachi,24.7896,67.0468,,,,,,
Red Emperor - Ibn-e-Qasim Road - - Karachi,24.8077,67.0343,,,,,,
Masjid-e-Hira - Malir Cantonment - Karachi - Sindh,24.9103,67.1865,,,,,,
Munawwar Zaman Road - Karachi,24.936,67.0502,,,,,,
SN.Khan Street - Karachi,24.9683,67.0496,,,,,,
Faiza Avenue - North Karachi Township - Karachi - Sindh,24.9661,67.0627,,,,,,
Rashid Minhas Road - Karachi,24.9321,67.0832,,,,,,
Choudary Rehmat Ali Road - Karachi,24.8547,67.0584,,,,,,
Tanga Stand - Malir Cantonment - Karachi - Sindh,24.892,67.1962,,,,,,
Premier Maqam(Place) - Karachi,24.9352,67.0493,,,,,,
Bilal Masjid PHA Housing Scheme - Gulistan-e-Johar - Karachi - Sindh,24.9228,67.144,,,,,,
Port Grand Avenue - Karachi,24.8449,66.9911,,,,,,
Josh Malih Abadi Road - Karachi,24.9296,67.0581,,,,,,
Gulberg Chowrangi Bus Stop - Karachi,24.9421,67.071,,,,,,
Sea Breeze Plaza - Shahrah-e-Faisal - Karachi - Sindh,24.8574,67.0441,,,,,,
Hijri Road - Karachi,24.9521,67.1132,,,,,,
Home - Near home Near - Al-Rehman Grammar School - North Karachi Township - Karachi - Sindh,25.0032,67.0578,,,,,,
Dunkin' Donuts - Khayaban-e-Shahbaz - Khayabne-e-Shahbaz - Karachi,24.8826,67.0673,,,,,,
Razi Road - Karachi,24.8644,67.064,,,,,,
Avari Towers - Zaibunnisa Street - Karachi,24.8524,67.032,,,,,,
Dolmen Mall Clifton - - Karachi,24.8019,67.0304,,,,,,
8th Gizri Lane - DHA Phase 4 - Karachi,24.8194,67.0566,,,,,,
Apple Banquet - Allama Rasheed Turabi Road - North Nazimabad - Karachi - Sindh,24.9346,67.0539,,,,,,
ghar - Near Shaheed Foundation Pakistan - Abajee Street - Federal B Area - Karachi - Sindh,24.9457,67.0802,,,,,,
Home - Near Korangi - Karachi,24.8345,67.1533,,,,,,
"Indus Valley School of Art and Architecture - Street 33, block 2 - Clifton - Karachi",24.8115,67.0164,,,,,,
Razi Road - Karachi,24.8643,67.0641,,,,,,
Shahrah-e-Jahangir - Karachi,24.9401,67.0507,,,,,,
C-25 Shahrah-e-Jahangir - Karachi 74700 - Karachi,24.9436,67.0466,,,,,,
Doctor Syedna Mohammed Burhanuddin Road - Karachi,24.8609,67.0315,,,,,,
Doctor Ziauddin Hospital Road - Karachi,24.8171,67.008,,,,,,
"Systems Limited, Karachi Office - Shaheed-e-Millat Road - Gulshan-e-Iqbal - Karachi - Sindh",24.8677,67.083,,,,,,
16th Street - Karachi,24.7954,67.0658,,,,,,
Janus Banquet - Shahrah-e-Jahangir - Gulberg - Karachi - Sindh,24.9312,67.0609,,,,,,
Block 13D - Gulshan-e-Iqbal - Karachi,24.9178,67.0882,,,,,,
ghar - Near Shaheed Foundation Pakistan - Abajee Street - Federal B Area - Karachi - Sindh,24.9457,67.0801,,,,,,
Ramada La Terrase Restaurant - Karachi - Sindh,24.8949,67.1557,,,,,,
"MCB Bank - Khayaban-e-Rahat Lane-3 - Phase-VI, DHA - Karachi",24.8096,67.0694,,,,,,
Service Road - Karachi,24.9912,67.0672,,,,,,
Godhra Road - Karachi,24.9844,67.0785,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8782,67.0641,,,,,,
Home - Near home Near - Al-Rehman Grammar School - North Karachi Township - Karachi - Sindh,25.003,67.0579,,,,,,
Hussainabad Street - Karachi,24.925,67.0655,,,,,,
Dolmen Mall - Jamshed Town - Karachi - Sindh,24.8768,67.0627,,,,,,
"BBQ Tonight - Boat Basin, Clifton, Block 5 - Karachi",24.8163,67.0212,,,,,,
Syedna Idrees Road - Karachi,24.876,67.0838,,,,,,
Service Road - Karachi,24.9909,67.0669,,,,,,
Haque Academy School - 32nd Street - Defence Housing Authority - Karachi - Sindh,24.7777,67.0665,,,,,,
National Bank of Pakistan - NED Universithy Campus - Karachi University Road - - Karachi,24.9299,67.1156,,,,,,
Doctor's Colony Road - Karachi,24.8548,67.0483,,,,,,
Karachi Broast - Seabreeze Centre - Block 5 Clifton - Boat Basin - Karachi,24.812,67.0173,,,,,,
Elaj Trust - Jama Cloth - Robson Road - Karachi,24.8593,67.0157,,,,,,
Sunny Street - Karachi,24.9049,67.1923,,,,,,
Al AFFAN BANQUET - Gulistan-e-Johar - Karachi - Sindh,24.9217,67.1325,,,,,,
Cricketers Avenue - Karachi,24.9375,67.033,,,,,,
21st Commercial Street - DHA Phase II Extension - Karachi,24.8324,67.0683,,,,,,
Shahrah-e-Pakistan - Karachi,24.9439,67.0853,,,,,,
KU Circular Road - Karachi,24.9367,67.1102,,,,,,
Tariq Road Bus Stop - Tariq Road - Jamshed Town - Karachi - Sindh,24.8718,67.0602,,,,,,
block-7 - Karachi,24.829,67.0219,,,,,,
Block-12 - Gulberg - Karachi - Sindh,24.9409,67.0658,,,,,,
GHAR - Near HOME - Minto Pan Shop - North Nazimabad - Karachi - Sindh,24.9449,67.0414,,,,,,
Elaaj Trust - Korangi Road Khayaban-e-Ittehad Intersection - Karachi,24.8339,67.0734,,,,,,
Cafe Zero Degree - Khayaban-e-Seher - Defence Housing Authority - Karachi - Sindh,24.7939,67.0489,,,,,,
Sector 15-A/5 - Bufferzone - Karachi - Sindh,24.9529,67.0666,,,,,,
H B L Bank - Gulshan-e-Iqbal - Karachi - Sindh,24.9435,67.0956,,,,,,
Ghulam Ali Allana Road - Karachi,24.8538,66.9842,,,,,,
Silver Street - Karachi,24.8825,67.0299,,,,,,
The Collegiate - Service Road - Gulberg - Karachi - Sindh,24.9206,67.0551,,,,,,
Lane 1 - Karachi,24.7939,67.0624,,,,,,
Abul Hasan Isphahani Road,24.9368,67.1015,,,,,,
Karachi Press Club - Din Mohammad Wafai Road - Karachi,24.8552,67.0264,,,,,,
Sonia Apartments - Karachi,24.878,67.0592,,,,,,
Home - Near home Near - Al-Rehman Grammar School - North Karachi Township - Karachi - Sindh,25.0034,67.058,,,,,,
Lane 1 - Karachi,24.7939,67.0623,,,,,,
Sterling banquet Lawns - Shahrah-Sher Shah Suri Service Road North - North Nazimabad - Karachi - Sindh,24.9531,67.0564,,,,,,
Silver Street - Karachi,24.8824,67.0297,,,,,,
Royal Inn Guest House - Shahrah-e-Faisal Road - P.E.C.H.S - Karachi,24.8596,67.0646,,,,,,
KU Circular Road - Karachi,24.9341,67.1293,,,,,,
Tariq Road - Karachi,24.8774,67.0638,,,,,,
K&N's Chicken Store - Soldier Bazaar - Jamshed Town - Karachi - Sindh,24.8762,67.0331,,,,,,
Al-Amna Avenue - Karachi,24.9759,67.0564,,,,,,
National Stadium Road - Karachi,24.9022,67.112,,,,,,
Raja Ghazanfar Ali Road - Karachi,24.8563,67.0307,,,,,,
Service Lane - Karachi,24.8292,67.037,,,,,,
block-7 - Karachi,24.8288,67.0221,,,,,,
Royal Taste Pizza - Malir Cantonment - Karachi - Sindh,24.912,67.1853,,,,,,
Garden Traffic Police Section - Nishtar Road - Karachi - Sindh,24.8775,67.0218,,,,,,
Pehlwan Goth Road - Karachi,24.939,67.1594,,,,,,
Faysal Bank - Main Tariq Road - Tariq Road Block 2 P.E.C.H.S - Karachi,24.8735,67.0609,,,,,,
Pehlwan Goth Road - Karachi,24.9391,67.1596,,,,,,
K&N's Chicken Store - Soldier Bazaar - Jamshed Town - Karachi - Sindh,24.8762,67.033,,,,,,
Allama Shabbir Ahmed Usmani Road - Karachi,24.9305,67.0934,,,,,,
Khaas Meat - Abul Hassan Isphahani Branch - Abul Hasan Isphahani Road - Gulshan-e-Iqbal - Karachi - Sindh,24.9403,67.0998,,,,,,
President Apartments - Sunny Side Road - Saddar Town - Karachi - Sindh,24.8418,67.0349,,,,,,
KHI Arrivals: Jinnah International Airport - Karachi,24.9003,67.1681,,,,,,
H B L Bank - Gulshan-e-Iqbal - Karachi - Sindh,24.9436,67.0955,,,,,,
DHA Early Learning School - Defence Housing Authority - Karachi - Sindh,24.7801,67.0899,,,,,,
Ziauddin Hospital North Nazimabad - North Nazimabad - Karachi - Sindh,24.9242,67.0453,,,,,,
ATS - P Street - Jamshed Town - Karachi - Sindh,24.8553,67.0655,,,,,,
Home - Near N Street - DHA Phase 4 - Karachi,24.8238,67.0576,,,,,,
Cafe Zouk - Masjid-e-Tayyaba Street - SMCHS - Karachi,24.8642,67.0548,,,,,,
Business Arcade - Jamshed Town - Karachi - Sindh,24.8625,67.0726,,,,,,
Hassan Flyover - Karachi,24.9011,67.0753,,,,,,
Maniya Road #4 - Maniya Road #4 - Jamshed Town - Karachi - Sindh,24.8794,67.0611,,,,,,
"Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8297,67.0732,,,,,,
Cafe Zero Degree - Khayaban-e-Seher - Defence Housing Authority - Karachi - Sindh,24.7938,67.0491,,,,,,
JAMIA MASJID NOOR ( AHLE SUNNAT ) - Shah Faisal Colony - Karachi - Sindh,24.8821,67.1523,,,,,,
Royal Taste Pizza - Malir Cantonment - Karachi - Sindh,24.9124,67.1853,,,,,,
Olympian Islahuddin Road - Karachi,24.9273,67.0977,,,,,,
Liaquat Avenue - Karachi,24.9048,67.1861,,,,,,
Tariq Road Bus Stop - Tariq Road - Jamshed Town - Karachi - Sindh,24.8718,67.0599,,,,,,
Silver Street - Karachi,24.8824,67.0298,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8786,67.0643,,,,,,
"Hardees - Hyderi, North Nazimabad - Karachi",24.94,67.0445,,,,,,
Jinnah International Airport (Domestic Arrival) - Airport - Airport Avenue - Short Stay - Karachi,24.8998,67.1684,,,,,,
Silver Street - Karachi,24.8826,67.0299,,,,,,
Street 2 - Karachi,24.9433,67.0741,,,,,,
Asma's Montessori Campus - Defence Housing Authority - Karachi - Sindh,24.8016,67.0735,,,,,,
Cafe Zero Degree - Khayaban-e-Seher - Defence Housing Authority - Karachi - Sindh,24.794,67.049,,,,,,
R-214 - Sector 14-B - Shadman Town - Karachi,24.9629,67.0553,,,,,,
Shamsu Chat - Jamshed Town - Karachi - Sindh,24.8847,67.0343,,,,,,
Rasheedsons Uniform Co. - Gulberg - Karachi - Sindh,24.9172,67.0547,,,,,,
Beach Luxury Hotel - Moulvi Tamizuddhhin Khan Road - Sultanabad - Karachi,24.8438,66.9961,,,,,,
16th Street - Karachi,24.7954,67.0655,,,,,,
Beach Luxury Hotel - Moulvi Tamizuddhhin Khan Road - Sultanabad - Karachi,24.8438,66.9957,,,,,,
25-26 Street - Karachi,24.8647,67.0478,,,,,,
Na Khuda Masjid - Gulshan-e-Iqbal - Karachi - Sindh,24.886,67.0726,,,,,,
Beach Luxury Hotel - Moulvi Tamizuddhhin Khan Road - Sultanabad - Karachi,24.8438,66.9956,,,,,,
Allama Shabbir Ahmed Usmani Road - Karachi,24.928,67.0946,,,,,,
McDonalds - Seaview Road - Clifton - Karachi,24.8028,67.0304,,,,,,
KFC - Sindhi Muslim Cooperative Housing Society - Jamshed Town - Karachi,24.8573,67.057,,,,,,
North Service Road - Karachi,24.9282,67.0342,,,,,,
Home - Near N Street - DHA Phase 4 - Karachi,24.8239,67.0577,,,,,,
Khayaban-e-Ittehad Road - Karachi,24.818,67.078,,,,,,
Beach Luxury Hotel - Moulvi Tamizuddhhin Khan Road - Sultanabad - Karachi,24.844,66.9958,,,,,,
Beach Luxury Hotel - Moulvi Tamizuddhhin Khan Road - Sultanabad - Karachi,24.844,66.9957,,,,,,
Shahrah-e-Faisal - Karachi,24.8535,67.0349,,,,,,
Sher Shah Suri Road - Karachi,24.9457,67.0497,,,,,,
Karachi Marriott Hotel - Abdullah Haroon Road - - Karachi,24.8454,67.0315,,,,,,
Marriott Hotel - Abdullah Haroon Road - Civil Lines - Karachi,24.8462,67.0314,,,,,,
California Pizza DHA - Defence Housing Authority - Karachi - Sindh,24.8018,67.037,,,,,,
California Pizza DHA - Defence Housing Authority - Karachi - Sindh,24.8019,67.0371,,,,,,
Caesars Tower - Karachi - Sindh,24.8572,67.0459,,,,,,
Unnamed Road - Karachi,24.9247,67.1224,,,,,,
Parsa Tower - Shahrah-e-Faisal Road - P.E.C.H.S - Karachi,24.8637,67.0754,,,,,,
Dolmen Mall - Tariq Road - - Karachi,24.8772,67.0627,,,,,,
Cafe Zero Degree - Khayaban-e-Seher - Defence Housing Authority - Karachi - Sindh,24.7939,67.0492,,,,,,
Ziauddin Hospital North Nazimabad - North Nazimabad - Karachi - Sindh,24.9241,67.0452,,,,,,
Preedy Street - Karachi,24.8612,67.0284,,,,,,
Kutchi Memon Park - Karachi,24.8844,67.0739,,,,,,
Lasania Restaurant - Rashid Minhas Road Service Lane - Gulshan-e-Iqbal - Karachi - Sindh,24.9071,67.1103,,,,,,
Aga Khan III Road - Karachi,24.8795,67.0384,,,,,,
Abul Hasan Isphahani Road,24.9368,67.1014,,,,,,
Parsa Tower - Shahrah-e-Faisal Road - P.E.C.H.S - Karachi,24.8636,67.0753,,,,,,
"Careem Fleet Office, Karachi - Careem Karachi Office - 11th Jami Street Commercial - Jami Commercial Area - DHA 7 - Karachi",24.8303,67.0729,,,,,,
Marriott Hotel - Abdullah Haroon Road - Civil Lines - Karachi,24.8462,67.0316,,,,,,
B-25 - B-25 - Malir Cantonment - Karachi - Sindh,24.894,67.1824,,,,,,
GHAR - Near HOME - Minto Pan Shop - North Nazimabad - Karachi - Sindh,24.945,67.0414,,,,,,
"Nandos - Ghulam Ali Memon Road - Block A, SMCHS - Karachi",24.8626,67.0552,,,,,,
Bahria University Medical & Dental College - Sailor Street - Karachi - Sindh,24.8404,67.0508,,,,,,
Street - Karachi,24.9075,67.1871,,,,,,
Careem Engineering Office - Dilkusha Forum - Tariq Road - Karachi,24.8782,67.0642,,,,,,
Allied Bank - Taj Complex - M.A Jinnah Road - - Karachi,24.8685,67.0308,,,,,,
Habib Bank - Karsaz Road - KDA Scheme 1 - Karachi,24.8832,67.0903,,,,,,
7th Gizri Lane - 7th Gizri Lane - Defence Housing Authority - Karachi - Sindh,24.82,67.0562,,,,,,
Delhi Sweets - Jamshed Town - Karachi - Sindh,24.8599,67.062,,,,,,
Union Club Convention Centre - Darul Aman Street 2 - Jamshed Town - Karachi - Sindh,24.8735,67.0668,,,,,,
Gulshan Bungalows Masjid - Cantonment Graveyard Road - Gulistan-e-Johar - Karachi - Sindh,24.9047,67.1249,,,,,,
Rae Avenue - Karachi,24.9027,67.0816,,,,,,
Movenpick Hotel - Club Road - PIDC - Karachi,24.8466,67.0259,,,,,,
Chai In The Sky - Gulshan-e-Iqbal - Karachi - Sindh,24.8802,67.0647,,,,,,
Cafe Chatterbox - 'C' St - Defence Housing Authority - Karachi - Sindh,24.7907,67.0651,,,,,,
